Price,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03 10:30:00-04:00,,,250.2949981689453,355.864990234375,616.2501220703125,81.55999755859375,,253.27000427246094,360.17999267578125,619.7999877929688,81.97000122070312,,250.00999450683594,354.7200012207031,613.9550170898438,81.53500366210938,,252.72500610351562,357.6000061035156,616.4600219726562,81.81069946289062,,7425937,4917843,2425569,4119683
2026-06-03 11:30:00-04:00,,,249.06500244140625,355.44000244140625,613.2050170898438,81.20500183105469,,250.5749969482422,357.3500061035156,616.52001953125,81.625,,249.02000427246094,354.79998779296875,611.6099853515625,81.10009765625,,250.2899932861328,355.9100036621094,616.3800048828125,81.56500244140625,,5452595,3115432,1381663,4181999
2026-06-03 12:30:00-04:00,,,248.0800018310547,357.8999938964844,617.8599853515625,81.50509643554688,,249.28700256347656,358.659912109375,620.280029296875,81.54499816894531,,247.7100067138672,355.3450012207031,612.6300048828125,81.1720962524414,,249.0500030517578,355.4700012207031,613.27001953125,81.19000244140625,,5618582,2302537,1653923,2440469
2026-06-03 13:30:00-04:00,,,248.94000244140625,356.0,621.8699951171875,81.37999725341797,,249.39999389648438,358.30999755859375,624.0,81.7300033569336,,247.80999755859375,355.510009765625,617.1599731445312,81.36499786376953,,248.0399932861328,357.8999938964844,617.8200073242188,81.50509643554688,,4549897,2703850,2104054,2311279
2026-06-03 14:30:00-04:00,,,248.5399932861328,356.54998779296875,621.030029296875,81.56500244140625,,249.2100067138672,357.8299865722656,623.780029296875,81.6500015258789,,248.08839416503906,355.75,620.3900756835938,81.30000305175781,,248.94000244140625,356.010009765625,621.905029296875,81.38500213623047,,3882341,3021090,1570786,3144126
2026-06-03 15:30:00-04:00,,,249.97000122070312,355.82000732421875,623.1099853515625,81.52999877929688,,250.27000427246094,356.5450134277344,624.0999755859375,81.69499969482422,,248.27999877929688,354.3999938964844,620.2847900390625,81.5,,248.5500030517578,356.5299987792969,621.030029296875,81.56500244140625,,6332659,4714652,2784132,4959049
2026-06-04 09:30:00-04:00,,,253.8249969482422,365.0299987792969,638.0050048828125,82.79000091552734,,255.13999938964844,365.5,640.4000244140625,83.69999694824219,,251.77999877929688,354.8500061035156,622.5999755859375,82.79000091552734,,253.32000732421875,355.4800109863281,623.6699829101562,83.23500061035156,,9557771,7530068,5930256,11624036
2026-06-04 10:30:00-04:00,,,255.57000732421875,367.80499267578125,638.4949951171875,82.38330078125,,255.82989501953125,367.8599853515625,640.5,82.88500213623047,,253.52000427246094,364.0400085449219,634.60009765625,82.12000274658203,,253.85000610351562,365.010009765625,638.1799926757812,82.79000091552734,,4407861,3548853,2175355,4167825
2026-06-04 11:30:00-04:00,,,253.7899932861328,368.2749938964844,633.5999755859375,81.82499694824219,,255.66439819335938,369.3699951171875,642.3300170898438,82.48999786376953,,253.60000610351562,365.1199951171875,632.9801025390625,81.80000305175781,,255.55999755859375,367.79998779296875,638.4949951171875,82.38999938964844,,3308145,3130528,2355304,2859661
2026-06-04 12:30:00-04:00,,,254.39500427246094,369.6700134277344,630.02001953125,81.75499725341797,,254.6699981689453,369.7090148925781,633.760009765625,81.98999786376953,,253.55999755859375,367.1600036621094,627.6099853515625,81.5,,253.7949981689453,368.30499267578125,633.3201904296875,81.82499694824219,,3177271,2250789,1627692,3203060
2026-06-04 13:30:00-04:00,,,254.6999969482422,369.40008544921875,626.280029296875,81.66790008544922,,254.83999633789062,369.8450012207031,630.2999267578125,81.83999633789062,,253.625,367.75,625.9199829101562,81.51000213623047,,254.3699951171875,369.63751220703125,630.0599975585938,81.75,,2543038,2026805,1014115,2808398
2026-06-04 14:30:00-04:00,,,253.7899932861328,367.7699890136719,624.4650268554688,81.58000183105469,,254.89999389648438,369.625,627.0999755859375,81.83499908447266,,253.38499450683594,367.1199951171875,624.3300170898438,81.58000183105469,,254.7050018310547,369.4049987792969,626.239990234375,81.66500091552734,,3018818,2564972,980323,3475096
2026-06-04 15:30:00-04:00,,,253.91000366210938,369.3699951171875,627.5399780273438,81.56999969482422,,254.10000610351562,369.82000732421875,627.7150268554688,81.62000274658203,,250.02000427246094,355.67999267578125,622.7999877929688,81.37000274658203,,253.77000427246094,367.7900085449219,624.510009765625,81.58000183105469,,3737964,3137712,1490687,5146211
2026-06-05 09:30:00-04:00,,,253.83999633789062,367.6499938964844,618.5650024414062,81.87999725341797,,256.3800048828125,369.20001220703125,629.0399780273438,82.75,,252.01010131835938,361.8299865722656,614.6900024414062,81.54010009765625,,254.0,363.55999755859375,623.4600219726562,82.38400268554688,,10002710,5378451,3486132,8574611
2026-06-05 10:30:00-04:00,,,253.61500549316406,367.42999267578125,613.4650268554688,81.66500091552734,,254.08999633789062,367.9200134277344,618.9000244140625,81.91000366210938,,252.42999267578125,365.3399963378906,612.72998046875,81.35009765625,,253.8300018310547,367.6400146484375,618.5742797851562,81.88999938964844,,3642042,2128789,1458232,3831974
2026-06-05 11:30:00-04:00,,,253.03500366210938,367.32000732421875,609.7999877929688,81.41000366210938,,253.6999969482422,368.4599914550781,614.1300048828125,81.69000244140625,,252.360107421875,366.1700134277344,609.7899780273438,81.13999938964844,,253.60000610351562,367.2799987792969,613.4749755859375,81.66000366210938,,3030300,1887485,1992499,3293861
2026-06-05 12:30:00-04:00,,,253.41000366210938,367.1499938964844,608.72998046875,81.33000183105469,,253.77000427246094,367.96990966796875,610.469970703125,81.69000244140625,,252.5,365.42999267578125,607.3300170898438,81.30000305175781,,253.02000427246094,367.32000732421875,609.8099975585938,81.40499877929688,,4079049,1788379,1772051,3668821
2026-06-05 13:30:00-04:00,,,248.8300018310547,364.8399963378906,586.6099853515625,81.57499694824219,,253.83999633789062,367.20001220703125,611.5999755859375,81.67500305175781,,247.80999755859375,363.7300109863281,582.9099731445312,81.0,,253.3699951171875,367.1499938964844,608.7000122070312,81.30069732666016,,9011662,1953426,6135213,4760335
2026-06-05 14:30:00-04:00,,,247.22000122070312,362.7799987792969,592.3150024414062,81.97989654541016,,249.0500030517578,365.9800109863281,596.7000122070312,82.0510025024414,,246.6300048828125,361.66009521484375,584.2000122070312,81.52999877929688,,248.80499267578125,364.79998779296875,586.8400268554688,81.56999969482422,,7060546,2555037,6343862,5446455
2026-06-05 15:30:00-04:00,,,245.97000122070312,366.0,592.6400146484375,82.20500183105469,,248.1300048828125,366.3999938964844,595.0,82.31500244140625,,245.77999877929688,361.6300048828125,589.2000122070312,81.83000183105469,,247.2100067138672,362.82000732421875,592.3150024414062,81.9800033569336,,7179505,2773830,3132770,5585144
