Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX,AAPL,AMZN,GOOG,META,NFLX
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-03 19:30:00+00:00,269.2099914550781,237.3800048828125,340.3999938964844,687.4299926757812,79.7249984741211,271.70001220703125,237.74000549316406,340.489990234375,689.7930297851562,80.16000366210938,268.6700134277344,235.89999389648438,339.0299987792969,686.4099731445312,79.62999725341797,271.4700012207031,236.1699981689453,339.739990234375,688.344970703125,79.91349792480469,3448770,2799861,1522989,777467,3755552
2026-02-03 20:30:00+00:00,269.4599914550781,238.63299560546875,340.70001220703125,691.6300048828125,79.95989990234375,270.04998779296875,238.8300018310547,341.489990234375,692.1599731445312,80.05000305175781,268.8399963378906,237.3800048828125,340.1400146484375,687.3800048828125,79.62000274658203,269.2149963378906,237.3800048828125,340.4100036621094,687.47998046875,79.7249984741211,3048085,3009409,1461117,959931,3967101
2026-02-04 14:30:00+00:00,276.1000061035156,237.4949951171875,336.9100036621094,678.905029296875,81.36499786376953,278.80999755859375,238.77000427246094,344.25,688.6900024414062,81.38999938964844,272.2850036621094,234.3699951171875,335.95001220703125,668.5700073242188,79.2249984741211,272.30999755859375,238.6999969482422,343.9200134277344,687.72998046875,79.9749984741211,14363169,7605192,5076576,3556456,7408217
2026-02-04 15:30:00+00:00,277.21380615234375,236.9499969482422,334.70001220703125,676.3455810546875,80.93000030517578,277.3900146484375,238.27000427246094,336.9599914550781,680.0800170898438,81.43499755859375,275.29998779296875,236.05999755859375,333.3999938964844,672.4299926757812,80.62000274658203,276.125,237.4600067138672,336.9599914550781,678.72998046875,81.36499786376953,5901048,3556822,2659617,1184496,3914817
2026-02-04 16:30:00+00:00,275.25,233.42019653320312,332.0249938964844,669.9199829101562,80.62999725341797,277.260009765625,237.08999633789062,334.7514953613281,676.739990234375,81.18000030517578,273.8999938964844,233.3000946044922,331.1000061035156,669.5399780273438,80.33000183105469,277.1935119628906,236.9499969482422,334.6600036621094,676.4199829101562,80.93499755859375,5657904,3698706,2234867,924622,3581727
2026-02-04 17:30:00+00:00,275.6000061035156,233.7449951171875,334.0249938964844,671.3350219726562,81.0,276.114990234375,233.82000732421875,334.0350036621094,671.85302734375,81.07499694824219,273.1400146484375,231.97000122070312,329.3800048828125,667.4600219726562,80.38999938964844,275.2699890136719,233.39999389648438,332.0350036621094,669.8099975585938,80.63999938964844,5072262,4215645,2441923,1046016,3129784
2026-02-04 18:30:00+00:00,274.9100036621094,232.60000610351562,332.44000244140625,671.8099975585938,80.98500061035156,275.760009765625,233.74000549316406,334.19000244140625,673.4298706054688,81.30000305175781,274.3500061035156,231.8300018310547,330.489990234375,668.6799926757812,80.71440124511719,275.6199951171875,233.72950744628906,334.0199890136719,671.2869873046875,81.0,3128540,3549659,1785941,802114,2471949
2026-02-04 19:30:00+00:00,277.6099853515625,233.8000030517578,334.375,673.52001953125,80.32499694824219,278.0799865722656,234.89999389648438,335.1499938964844,674.9299926757812,81.20999908447266,274.8299865722656,232.57000732421875,332.3299865722656,670.7532958984375,80.23999786376953,274.90020751953125,232.60000610351562,332.3999938964844,671.969970703125,80.98500061035156,5267006,3399915,2374487,967539,3261265
2026-02-04 20:30:00+00:00,276.4599914550781,232.92999267578125,333.30999755859375,668.989990234375,80.18499755859375,278.95001220703125,234.74000549316406,334.8299865722656,674.4199829101562,80.54499816894531,276.3599853515625,232.41000366210938,333.0,667.989990234375,80.05999755859375,277.6099853515625,233.80999755859375,334.375,673.530029296875,80.32499694824219,7312922,3434833,2367636,1078946,3626398
2026-02-05 14:30:00+00:00,276.7850036621094,222.27000427246094,317.36090087890625,657.97998046875,81.51499938964844,279.44000244140625,226.3000030517578,326.5498962402344,672.2999877929688,83.29499816894531,273.2300109863281,220.38999938964844,306.9200134277344,653.52001953125,81.31999969482422,278.0199890136719,224.99000549316406,313.20001220703125,663.030029296875,81.45500183105469,9310150,16748667,14436463,3157657,12713781
2026-02-05 15:30:00+00:00,275.2200012207031,223.69000244140625,324.0492858886719,675.0900268554688,81.21499633789062,277.3999938964844,223.97000122070312,324.04998779296875,676.219970703125,81.74600219726562,273.2900085449219,221.6699981689453,317.1000061035156,658.0700073242188,80.78500366210938,276.7900085449219,222.27000427246094,317.3800048828125,658.0700073242188,81.51200103759766,4526349,5578359,4658891,1675757,4707547
2026-02-05 16:30:00+00:00,274.739990234375,224.7050018310547,323.6451110839844,678.3499755859375,81.85980224609375,275.5,225.11000061035156,325.04998779296875,680.280029296875,81.9000015258789,273.5249938964844,223.39999389648438,321.8900146484375,674.1199951171875,80.63999938964844,275.2900085449219,223.72999572753906,324.05999755859375,675.0900268554688,81.23999786376953,2531820,4798546,2869644,1289523,3015453
2026-02-05 17:30:00+00:00,274.32000732421875,223.3905029296875,325.79998779296875,677.2550048828125,81.1792984008789,274.9800109863281,225.5500030517578,326.3450012207031,681.5,81.93000030517578,273.9100036621094,223.0,322.3623962402344,676.5,81.03019714355469,274.7200012207031,224.74000549316406,323.6098937988281,678.1099853515625,81.85350036621094,1764770,4587284,2242924,907829,15780419
2026-02-05 18:30:00+00:00,277.0450134277344,223.1699981689453,330.2200012207031,677.35498046875,80.98500061035156,277.57000732421875,224.50999450683594,331.45001220703125,680.9000244140625,81.53980255126953,274.114990234375,222.77999877929688,325.0899963378906,674.1842041015625,80.96499633789062,274.260009765625,223.39999389648438,325.75,677.2800903320312,81.18000030517578,2995492,3955104,2569120,827997,0
2026-02-05 19:30:00+00:00,276.6300048828125,223.1699981689453,330.4150085449219,671.5399780273438,80.88410186767578,277.7200012207031,223.5800018310547,332.56500244140625,679.5599975585938,81.33999633789062,276.085693359375,221.99000549316406,328.1300048828125,671.4400024414062,80.53500366210938,277.06500244140625,223.16000366210938,330.25,677.22900390625,80.98999786376953,3087121,5658832,3078127,870552,2990796
2026-02-05 20:30:00+00:00,275.9200134277344,222.5,331.6400146484375,670.0900268554688,80.81999969482422,276.9100036621094,223.38099670410156,332.6440124511719,674.5399780273438,81.08999633789062,275.3500061035156,221.50999450683594,329.8500061035156,668.3900146484375,80.58000183105469,276.6300048828125,223.0399932861328,330.3900146484375,671.5999755859375,80.88500213623047,3990713,6219749,3064356,1139208,3131932
2026-02-06 14:30:00+00:00,279.2900085449219,204.8699951171875,323.25,655.75,81.57499694824219,280.9049987792969,205.38999938964844,330.44000244140625,671.9899291992188,82.48500061035156,277.0,200.30999755859375,320.1499938964844,646.5001220703125,80.6500015258789,277.1600036621094,202.6300048828125,327.3800048828125,665.489990234375,81.05000305175781,10301776,42085668,7080370,3587691,6666604
2026-02-06 15:30:00+00:00,279.114990234375,204.89999389648438,321.9100036621094,657.53369140625,81.2300033569336,279.95001220703125,206.1300048828125,324.54998779296875,659.530029296875,81.58999633789062,278.53021240234375,203.9940948486328,321.0400085449219,653.6124877929688,81.08000183105469,279.29998779296875,204.85499572753906,323.2300109863281,655.77001953125,81.56999969482422,3913103,14744158,3043250,1461872,2861682
2026-02-06 16:30:00+00:00,278.67999267578125,208.05999755859375,322.739990234375,662.0850219726562,81.3550033569336,279.7749938964844,208.10000610351562,323.3900146484375,663.780029296875,81.56999969482422,278.239990234375,204.5200958251953,321.5299987792969,654.489990234375,81.1500015258789,279.1000061035156,204.85000610351562,321.9100036621094,657.60498046875,81.2300033569336,3039580,12762552,2461948,1274641,2719356
2026-02-06 17:30:00+00:00,277.7749938964844,207.25999450683594,325.2300109863281,660.4398803710938,81.29000091552734,278.79998779296875,211.25999450683594,325.95001220703125,664.2100219726562,81.5,277.4901123046875,207.0,322.5,659.8900146484375,81.05500030517578,278.7099914550781,208.05999755859375,322.7200012207031,661.95947265625,81.3550033569336,2618460,14473150,2175511,1127459,2481121
2026-02-06 18:30:00+00:00,277.1300048828125,207.39999389648438,324.6600036621094,661.760009765625,81.67500305175781,277.9599914550781,207.8699951171875,325.9100036621094,661.8300170898438,81.71990203857422,276.92498779296875,205.75999450683594,324.0799865722656,657.8200073242188,81.15499877929688,277.79998779296875,207.24000549316406,325.25,660.4500122070312,81.29499816894531,2548586,8127785,1658327,661539,2043367
2026-02-06 19:30:00+00:00,277.6600036621094,207.7899932861328,322.9150085449219,660.54248046875,81.44999694824219,278.75,208.36500549316406,324.8299865722656,662.0,81.98999786376953,276.9949951171875,205.31500244140625,321.7699890136719,654.72998046875,80.86000061035156,277.1300048828125,207.39999389648438,324.6700134277344,661.7000122070312,81.67500305175781,3186499,8930164,2281316,1073566,4246665
2026-02-06 20:30:00+00:00,278.0799865722656,210.31500244140625,323.0899963378906,661.2750244140625,82.18000030517578,279.010009765625,211.43170166015625,324.989990234375,663.64990234375,82.38999938964844,277.57000732421875,207.61000061035156,322.30010986328125,659.1599731445312,81.32469940185547,277.6549987792969,207.7899932861328,322.9024963378906,660.594970703125,81.44999694824219,3255323,9300250,2454836,1102522,4392946
